797,126.14,28.03,182.2,270.97,51.39,107.45,228.92,70.08,51.39,172.86,252.28,126.14,56.06,233.59,270.97,186.88,140.16,88.77,154.17,149.5,168.19,210.23,74.75,42.05,196.22,14.02,60.73,294.33,280.31,247.61,Viral Pneumonia-1331
411,149.5,23.36,140.16,266.3,46.72,79.42,256.95,88.77,28.03,140.16,270.97,149.5,14.02,200.89,280.31,210.23,144.83,84.09,144.83,144.83,140.16,205.56,93.44,18.69,214.91,23.36,9.34,261.62,284.98,270.97,COVID-567
0,144.83,56.06,149.5,228.92,65.41,98.11,238.27,93.44,51.39,144.83,252.28,140.16,51.39,186.88,256.95,182.2,144.83,98.11,149.5,140.16,149.5,186.88,107.45,56.06,182.2,51.39,42.05,233.59,275.64,224.25,COVID-269
318,154.17,42.05,140.16,224.25,79.42,79.42,238.27,93.44,60.73,126.14,242.94,140.16,60.73,172.86,238.27,186.88,154.17,88.77,149.5,135.48,144.83,177.53,121.47,37.38,200.89,46.72,56.06,219.58,233.59,233.59,Normal-4005
555,149.5,51.39,130.81,261.62,56.06,93.44,228.92,107.45,37.38,149.5,233.59,163.52,23.36,196.22,233.59,214.91,144.83,102.78,140.16,154.17,135.48,205.56,98.11,46.72,191.55,56.06,9.34,252.28,238.27,266.3,Normal-5217
74,144.83,9.34,149.5,284.98,37.38,79.42,261.62,74.75,14.02,149.5,280.31,144.83,14.02,214.91,284.98,214.91,144.83,74.75,144.83,144.83,144.83,214.91,102.78,9.34,186.88,9.34,4.67,284.98,284.98,280.31,COVID-1066
553,149.5,56.06,154.17,214.91,51.39,93.44,252.28,93.44,42.05,135.48,261.62,135.48,37.38,177.53,261.62,172.86,149.5,93.44,149.5,135.48,149.5,177.53,98.11,56.06,214.91,56.06,23.36,214.91,270.97,214.91,Normal-5207
354,116.8,42.05,126.14,186.88,37.38,84.09,196.22,70.08,28.03,121.47,214.91,107.45,18.69,158.84,224.25,144.83,121.47,79.42,121.47,112.12,126.14,149.5,74.75,42.05,158.84,37.38,18.69,191.55,228.92,177.53,Normal-2267
66,182.2,65.41,172.86,233.59,102.78,102.78,247.61,107.45,84.09,144.83,266.3,154.17,79.42,186.88,275.64,196.22,177.53,107.45,177.53,149.5,172.86,191.55,144.83,60.73,210.23,65.41,70.08,228.92,280.31,238.27,COVID-2023
788,135.48,28.03,144.83,275.64,56.06,93.44,224.25,88.77,42.05,154.17,252.28,149.5,28.03,214.91,261.62,210.23,140.16,88.77,140.16,149.5,140.16,214.91,84.09,28.03,191.55,28.03,23.36,275.64,270.97,270.97,Viral Pneumonia-1272
554,144.83,42.05,149.5,233.59,56.06,88.77,238.27,88.77,51.39,135.48,247.61,135.48,42.05,186.88,261.62,182.2,144.83,88.77,144.83,135.48,149.5,182.2,98.11,42.05,200.89,42.05,28.03,233.59,266.3,228.92,Normal-5214
310,130.81,37.38,135.48,289.66,37.38,102.78,228.92,98.11,32.7,168.19,242.94,158.84,37.38,228.92,247.61,224.25,130.81,98.11,135.48,163.52,135.48,228.92,79.42,37.38,182.2,37.38,37.38,294.33,247.61,289.66,Normal-10115
452,144.83,56.06,154.17,233.59,65.41,102.78,228.92,93.44,51.39,144.83,247.61,140.16,46.72,191.55,256.95,182.2,149.5,98.11,149.5,140.16,149.5,186.88,102.78,56.06,182.2,51.39,42.05,233.59,261.62,228.92,Normal-66
181,149.5,46.72,149.5,270.97,60.73,98.11,224.25,102.78,42.05,158.84,252.28,158.84,32.7,214.91,256.95,214.91,149.5,102.78,149.5,158.84,149.5,214.91,93.44,42.05,196.22,46.72,32.7,270.97,261.62,270.97,Viral Pneumonia-425
711,158.84,32.7,144.83,256.95,84.09,84.09,224.25,93.44,56.06,140.16,247.61,149.5,51.39,196.22,252.28,205.56,154.17,88.77,149.5,144.83,149.5,200.89,121.47,28.03,200.89,32.7,42.05,252.28,256.95,266.3,Viral Pneumonia-439
610,149.5,51.39,144.83,238.27,56.06,93.44,242.94,102.78,46.72,140.16,247.61,149.5,37.38,186.88,247.61,196.22,144.83,98.11,144.83,144.83,144.83,191.55,102.78,51.39,200.89,56.06,32.7,233.59,252.28,238.27,Normal-8180
159,149.5,32.7,144.83,233.59,70.08,79.42,233.59,88.77,60.73,130.81,238.27,135.48,56.06,177.53,233.59,186.88,149.5,84.09,149.5,135.48,144.83,182.2,112.12,32.7,200.89,37.38,51.39,228.92,233.59,238.27,Normal-2306
608,140.16,32.7,149.5,252.28,56.06,93.44,238.27,84.09,46.72,144.83,252.28,135.48,42.05,200.89,261.62,191.55,140.16,88.77,144.83,140.16,149.5,196.22,98.11,37.38,196.22,28.03,37.38,256.95,266.3,247.61,Normal-8140
161,158.84,37.38,149.5,256.95,74.75,88.77,238.27,98.11,60.73,144.83,256.95,149.5,51.39,196.22,261.62,205.56,154.17,93.44,154.17,149.5,149.5,200.89,121.47,37.38,196.22,42.05,42.05,252.28,266.3,261.62,Normal-6797
575,168.19,42.05,154.17,219.58,60.73,79.42,270.97,93.44,51.39,121.47,275.64,140.16,46.72,168.19,270.97,182.2,163.52,88.77,158.84,130.81,158.84,172.86,130.81,42.05,205.56,46.72,42.05,210.23,270.97,224.25,Normal-6343
389,158.84,14.02,182.2,205.56,98.11,70.08,238.27,56.06,84.09,121.47,256.95,102.78,84.09,168.19,266.3,149.5,168.19,60.73,172.86,112.12,177.53,158.84,130.81,18.69,191.55,9.34,84.09,219.58,270.97,196.22,COVID-1751
664,149.5,37.38,140.16,233.59,37.38,79.42,252.28,93.44,23.36,130.81,261.62,144.83,18.69,177.53,266.3,191.55,144.83,88.77,144.83,135.48,140.16,186.88,98.11,37.38,205.56,42.05,18.69,228.92,261.62,242.94,Normal-10097
785,149.5,32.7,158.84,270.97,84.09,93.44,214.91,88.77,74.75,154.17,228.92,149.5,65.41,214.91,242.94,205.56,149.5,93.44,154.17,149.5,158.84,210.23,112.12,32.7,186.88,28.03,60.73,275.64,252.28,266.3,Viral Pneumonia-1234
13,149.5,14.02,154.17,172.86,74.75,51.39,228.92,51.39,65.41,93.44,242.94,93.44,60.73,130.81,247.61,130.81,149.5,51.39,149.5,93.44,154.17,130.81,112.12,14.02,182.2,14.02,51.39,172.86,252.28,172.86,COVID-855
517,154.17,37.38,154.17,252.28,60.73,88.77,252.28,93.44,51.39,144.83,266.3,144.83,42.05,196.22,270.97,200.89,154.17,88.77,154.17,144.83,154.17,196.22,112.12,37.38,200.89,37.38,32.7,252.28,275.64,252.28,Normal-3566
541,154.17,65.41,158.84,238.27,51.39,107.45,266.3,102.78,46.72,154.17,275.64,149.5,46.72,196.22,280.31,191.55,158.84,107.45,158.84,149.5,158.84,191.55,102.78,65.41,214.91,60.73,42.05,238.27,280.31,233.59,Normal-4576
364,149.5,56.06,172.86,186.88,98.11,98.11,210.23,79.42,88.77,130.81,224.25,112.12,88.77,168.19,238.27,140.16,154.17,88.77,158.84,121.47,163.52,154.17,116.8,60.73,177.53,51.39,88.77,200.89,247.61,172.86,COVID-477
579,158.84,46.72,149.5,242.94,65.41,88.77,252.28,102.78,56.06,140.16,261.62,149.5,46.72,186.88,270.97,200.89,158.84,93.44,154.17,144.83,149.5,196.22,121.47,42.05,196.22,46.72,28.03,233.59,280.31,252.28,Normal-6742
92,154.17,28.03,154.17,214.91,65.41,74.75,238.27,74.75,46.72,121.47,256.95,121.47,37.38,168.19,270.97,168.19,154.17,74.75,154.17,121.47,154.17,168.19,107.45,28.03,196.22,28.03,28.03,214.91,280.31,214.91,Normal-7712
125,154.17,37.38,154.17,196.22,70.08,74.75,242.94,74.75,60.73,116.8,247.61,116.8,60.73,158.84,242.94,158.84,154.17,74.75,154.17,116.8,154.17,158.84,112.12,37.38,210.23,37.38,56.06,196.22,247.61,196.22,Normal-8352
114,144.83,60.73,158.84,247.61,56.06,112.12,242.94,102.78,46.72,163.52,256.95,149.5,37.38,210.23,270.97,196.22,149.5,107.45,149.5,154.17,154.17,200.89,93.44,65.41,200.89,60.73,28.03,256.95,280.31,238.27,Normal-7293
698,163.52,28.03,130.81,266.3,56.06,74.75,247.61,98.11,42.05,130.81,252.28,163.52,28.03,191.55,252.28,224.25,154.17,84.09,144.83,144.83,135.48,205.56,107.45,18.69,210.23,32.7,18.69,252.28,247.61,284.98,Viral Pneumonia-265
581,154.17,46.72,149.5,261.62,56.06,98.11,247.61,102.78,46.72,154.17,256.95,154.17,51.39,205.56,252.28,210.23,149.5,102.78,149.5,154.17,149.5,205.56,107.45,46.72,200.89,46.72,46.72,261.62,252.28,261.62,Normal-6774
483,154.17,51.39,149.5,233.59,65.41,93.44,252.28,98.11,56.06,140.16,261.62,144.83,46.72,186.88,266.3,191.55,154.17,98.11,149.5,144.83,149.5,186.88,112.12,51.39,205.56,51.39,37.38,228.92,275.64,238.27,Normal-1675
702,144.83,14.02,149.5,289.66,65.41,84.09,228.92,79.42,46.72,154.17,247.61,149.5,46.72,224.25,261.62,219.58,144.83,84.09,144.83,149.5,149.5,219.58,93.44,14.02,200.89,9.34,37.38,294.33,270.97,289.66,Viral Pneumonia-328
786,144.83,56.06,130.81,242.94,65.41,98.11,214.91,107.45,56.06,144.83,228.92,154.17,46.72,186.88,233.59,200.89,140.16,102.78,135.48,149.5,130.81,196.22,88.77,56.06,191.55,60.73,32.7,233.59,247.61,247.61,Viral Pneumonia-1253
247,168.19,37.38,168.19,182.2,88.77,74.75,252.28,70.08,79.42,107.45,261.62,107.45,74.75,144.83,266.3,144.83,168.19,70.08,168.19,107.45,168.19,144.83,135.48,37.38,219.58,37.38,65.41,182.2,270.97,182.2,Normal-7156
729,168.19,18.69,140.16,224.25,98.11,60.73,219.58,79.42,84.09,112.12,224.25,130.81,74.75,163.52,233.59,186.88,163.52,70.08,154.17,121.47,149.5,172.86,121.47,14.02,200.89,23.36,65.41,214.91,238.27,238.27,Viral Pneumonia-658
189,144.83,9.34,149.5,247.61,60.73,70.08,233.59,70.08,42.05,130.81,247.61,126.14,37.38,191.55,261.62,186.88,144.83,70.08,149.5,130.81,149.5,186.88,98.11,14.02,191.55,9.34,37.38,252.28,261.62,247.61,Viral Pneumonia-28
713,154.17,37.38,135.48,270.97,74.75,88.77,224.25,102.78,51.39,144.83,252.28,163.52,37.38,205.56,256.95,219.58,149.5,93.44,144.83,154.17,140.16,210.23,112.12,32.7,200.89,37.38,23.36,261.62,261.62,280.31,Viral Pneumonia-452
132,149.5,14.02,158.84,200.89,70.08,65.41,228.92,56.06,60.73,112.12,247.61,102.78,56.06,158.84,256.95,149.5,149.5,60.73,154.17,107.45,154.17,154.17,98.11,14.02,196.22,9.34,51.39,205.56,261.62,196.22,Normal-8559
350,158.84,37.38,140.16,196.22,74.75,65.41,238.27,88.77,60.73,102.78,238.27,126.14,46.72,144.83,242.94,168.19,154.17,74.75,149.5,116.8,144.83,154.17,121.47,32.7,214.91,46.72,37.38,182.2,242.94,210.23,Normal-2045
205,144.83,56.06,130.81,214.91,70.08,88.77,228.92,98.11,60.73,126.14,233.59,140.16,60.73,168.19,238.27,182.2,140.16,93.44,140.16,135.48,135.48,172.86,107.45,51.39,200.89,56.06,56.06,210.23,242.94,224.25,Normal-1533
428,158.84,14.02,149.5,172.86,93.44,46.72,224.25,56.06,70.08,84.09,238.27,98.11,60.73,126.14,242.94,140.16,158.84,51.39,154.17,93.44,154.17,130.81,126.14,9.34,196.22,14.02,51.39,163.52,242.94,177.53,COVID-1753
527,154.17,28.03,158.84,219.58,65.41,79.42,247.61,74.75,60.73,126.14,256.95,121.47,51.39,177.53,266.3,168.19,154.17,79.42,154.17,126.14,154.17,172.86,107.45,32.7,210.23,28.03,46.72,224.25,270.97,219.58,Normal-4033
434,130.81,42.05,149.5,242.94,65.41,98.11,210.23,84.09,60.73,149.5,214.91,135.48,60.73,196.22,219.58,182.2,135.48,93.44,140.16,140.16,144.83,191.55,88.77,46.72,182.2,37.38,56.06,247.61,228.92,233.59,COVID-2243
491,149.5,51.39,149.5,224.25,65.41,93.44,228.92,93.44,60.73,135.48,233.59,140.16,56.06,177.53,247.61,182.2,149.5,93.44,149.5,140.16,149.5,182.2,112.12,46.72,191.55,51.39,51.39,224.25,256.95,228.92,Normal-2215
40,163.52,46.72,163.52,224.25,74.75,88.77,247.61,93.44,65.41,135.48,252.28,135.48,56.06,177.53,256.95,182.2,163.52,93.44,163.52,135.48,163.52,182.2,112.12,46.72,205.56,46.72,42.05,224.25,266.3,224.25,COVID-3130
89,158.84,18.69,154.17,233.59,74.75,70.08,233.59,74.75,60.73,121.47,247.61,126.14,51.39,177.53,252.28,182.2,154.17,74.75,154.17,126.14,154.17,177.53,116.8,18.69,200.89,18.69,42.05,228.92,261.62,233.59,Normal-1821
427,130.81,46.72,140.16,224.25,60.73,93.44,210.23,88.77,46.72,140.16,224.25,130.81,37.38,182.2,238.27,172.86,135.48,93.44,135.48,135.48,140.16,177.53,84.09,51.39,182.2,46.72,28.03,228.92,247.61,214.91,COVID-1727
776,144.83,23.36,149.5,252.28,60.73,79.42,224.25,79.42,51.39,140.16,242.94,135.48,37.38,196.22,252.28,191.55,144.83,79.42,144.83,135.48,149.5,191.55,93.44,23.36,186.88,23.36,28.03,252.28,261.62,247.61,Viral Pneumonia-1151
68,135.48,46.72,149.5,205.56,74.75,93.44,219.58,79.42,56.06,135.48,233.59,116.8,51.39,172.86,242.94,158.84,140.16,88.77,144.83,126.14,144.83,163.52,102.78,51.39,172.86,46.72,51.39,214.91,242.94,196.22,COVID-2527
76,158.84,23.36,168.19,228.92,74.75,79.42,247.61,74.75,65.41,130.81,261.62,121.47,60.73,182.2,266.3,172.86,158.84,74.75,163.52,126.14,163.52,177.53,121.47,23.36,196.22,23.36,56.06,233.59,270.97,224.25,COVID-2576
